uid,pid
1324,9463
1835,1162
4912,3873
621,2290
302,9841
2820,7249
1151,2643
2369,1142
3469,7496
3162,3386
4118,810
728,1585
3256,282
372,6848
2675,373
3358,4376
584,3509
100,5024
1500,5443
3892,5377
376,4779
1494,3002
313,8904
2505,7284
3487,7710
4417,624
4084,6678
1721,1229
1874,4
2994,5606
1905,1076
184,1383
429,4659
1989,4463
3632,7386
4677,4865
3889,5957
710,8950
4760,50
1561,5389
3460,1045
2345,7810
4139,184
167,7116
4118,9680
1800,6239
2231,2059
3276,1714
1624,2325
2355,8028
1985,4153
3109,9048
2108,3541
398,3143
393,214
2037,964
3857,2162
736,8946
546,4165
3926,7106
462,2339
2176,2561
1592,9453
1277,6846
3140,1662
1312,3513
1210,1189
3184,8567
367,6957
2492,3186
1383,8887
3033,2942
795,1321
1449,9046
1698,4224
2073,3780
4120,7521
1720,3407
296,1582
735,6767
4967,8980
3970,5084
4783,2176
4241,3684
4884,6722
2099,364
3639,8089
1624,3326
1324,5134
3904,7872
690,3805
4989,4421
870,8062
1507,6461
1780,8162
2368,9064
3972,4105
3843,727
517,1040
4237,3251
3296,6919
1150,9687
548,6225
3182,3064
2817,6133
4450,3046
4979,5873
4318,6330
4861,1022
877,7151
743,3198
4474,2573
2734,8962
457,6592
599,7816
432,7351
3951,4626
1604,9321
786,1954
2465,2578
2046,6625
3785,9994
3267,8431
32,9415
441,9300
3906,7833
4542,2709
4921,6467
2507,3106
4687,2602
818,1037
2405,6245
2022,117
3814,6996
574,8400
939,270
2951,7719
2379,1522
293,9227
3718,2479
4014,9413
742,1231
1420,8987
155,4718
4013,8047
714,5768
2681,4929
2897,1088
1271,9429
3929,270
4755,7503
1640,288
4512,3579
4883,321
4782,5369
3564,7478
576,9829
1446,517
773,4149
4122,4241
4137,3243
3292,1264
4592,2186
1919,141
3046,8518
3882,7417
4342,9172
1214,973
4605,1792
2540,4874
2609,7534
3272,305
1219,6408
4820,8927
1606,8454
2058,1120
4228,9947
819,4709
1868,604
1397,4864
929,8139
2563,9467
866,2338
2719,2552
721,7084
3245,1955
411,4493
2660,4132
4371,289
3806,5329
3299,3330
1361,512
3344,3891
3177,8698
3104,5417
4428,7851
843,5610
3250,8278
27,1757
3735,118
858,2081
2287,5087
2935,5882
2205,5506
3004,1813
2623,143
1990,9165
553,8277
3938,4998
4564,5013
793,6327
619,9845
2231,9173
3562,2240
798,7786
4292,9370
2618,2372
4815,2562
2313,7177
622,8672
2465,1609
67,3565
1165,5100
2638,4402
1662,6890
1095,121
586,9273
1308,6688
1051,4785
4911,3292
2342,700
4272,2361
3303,9433
2762,351
2430,7375
3268,9681
4152,2174
4558,1440
3540,7234
2366,1932
4903,577
3670,4730
751,7491
1532,1712
2473,7138
838,7101
2464,3655
1055,1287
2395,7027
107,8220
3321,9823
2515,1562
3987,2043
1285,1546
3222,5187
4763,8502
1971,8896
3582,3676
4741,2858
1350,778
4055,4171
2001,7401
2391,9247
1639,1463
1795,888
445,2620
3910,9405
3662,9406
1743,6914
3266,2256
4175,2483
3529,5141
1245,3371
4193,2690
3135,6385
128,3810
911,1233
3838,6051
792,2825
4985,9645
339,8218
2487,9955
1130,8286
530,6258
3280,4185
2755,9590
3828,7175
2870,8748
456,9925
1181,3746
458,9004
4491,9675
1766,3192
2632,7263
1550,4936
2508,2350
4175,2365
2722,405
1433,3541
4162,9993
1458,1745
3443,5825
1352,1698
2419,4416
4626,8915
4916,5391
1369,5280
3710,1338
4712,9972
4251,2273
2941,4992
3778,2350
1427,5431
2915,9286
2869,9574
2284,5592
785,7473
2470,3795
1367,3913
2911,3317
4605,7529
1284,717
377,9984
2267,706
1673,5449
1707,2508
3682,7845
4424,2336
1899,8747
4359,2618
1733,8085
4570,7331
1681,9340
3648,865
2854,3726
2636,7726
3462,5691
1528,9504
3220,6784
3223,8215
2045,6938
916,5094
4152,5916
202,9593
4586,6828
2760,8469
706,807
2192,1901
2126,7973
613,7776
3081,9959
4647,6079
2401,6221
533,9756
4481,4260
1885,4943
2744,876
282,4274
3547,8952
1899,8652
3470,9199
4492,6027
2522,4383
4660,6986
276,3617
4306,7026
1610,87
3812,4349
1411,6482
3597,6117
2265,6865
3786,3915
261,2739
650,1268
1672,1101
2768,9550
2466,6504
2118,1520
1889,5441
1871,6991
4870,8116
377,2621
4455,8467
550,1915
2149,4415
4070,6864
2899,1322
394,9490
4002,8563
559,4768
4898,1968
4900,9602
3657,6378
1282,8088
1161,4850
3752,9760
386,3186
3632,8403
68,958
1314,1055
2454,9704
2458,8591
2968,7027
2776,6741
4457,8000
1333,3514
1358,5924
3261,7821
4280,6315
4989,4391
1993,5941
1169,6800
2554,8302
1986,458
1828,3564
4675,106
2137,8385
1119,423
4206,9312
577,9867
2664,733
4360,6678
4359,9869
420,9458
2803,877
2073,3522
1130,9214
2543,3555
1868,1101
163,4452
4667,2065
4286,5538
274,2590
2184,3212
728,3750
425,8838
3425,6319
3612,5512
4906,3024
1120,6710
1999,7669
1180,6059
2730,881
1742,1422
2450,4819
1152,8935
3598,946
3799,1467
4044,82
1473,6370
1811,6280
1003,3178
4129,1034
1709,3621
402,4095
4547,6845
4758,4006
1224,6263
1173,8019
3553,7925
265,948
915,1686
1504,8034
1770,8072
1101,2578
2535,8878
4730,603
4316,3996
4500,9906
3112,1327
3683,6960
3610,6490
2309,1526
1011,9578
3910,263
317,8763
4525,7859
458,9316
1414,3845
4058,6398
4967,1154
2484,6978
434,8689
96,1375
4646,9402
3023,1371
938,71
40,1457
4767,8663
2096,569
4945,5281
1669,2357
4122,6662
327,4519
1275,1103
2972,4064
1672,438
1750,9571
2518,3152
330,8136
3635,1655
1256,5869
4138,2486
2970,151
442,9310
3636,7702
2939,3622
1390,8278
3332,5727
992,82
507,5445
1203,2771
762,4353
488,6902
2554,7195
4359,7195
1775,5821
2622,3785
880,5523
2396,3328
2881,2047
1705,4790
631,1929
476,2643
3487,5027
1600,7976
411,762
3860,3882
4850,7128
4438,4925
1963,2903
851,1643
1662,6256
117,1556
3455,3729
3410,2847
3559,141
325,9406
4553,7166
3667,6447
142,5621
963,7791
1350,322
3531,7690
1244,6671
564,2973
1180,6982
4809,6541
2931,9716
2745,5856
611,5125
191,8664
18,238
2234,3360
2822,3929
2734,47
4047,9899
2462,9418
1905,8882
4259,2646
756,5098
374,875
4426,4031
238,8964
4300,5852
599,594
3137,2530
487,2112
3692,1812
4206,4626
2681,8175
2282,7751
4365,6023
3747,9677
3575,8685
2201,1795
1302,7980
729,6537
1768,2659
3246,708
379,3773
3890,4159
1316,9692
1616,8235
1843,8148
4812,6038
4903,5795
2714,4089
4347,3006
2792,8476
1916,7527
1673,6468
4214,4267
3679,6637
842,2791
4860,1826
3894,1211
3165,2649
1081,4855
468,7244
2417,7954
4432,8018
515,2201
4363,1964
1150,5652
4144,923
1341,9636
1399,6366
4271,3289
2038,7769
2757,3120
1045,4242
3487,9626
3886,8085
3923,9943
3408,9496
2067,1329
4607,9016
3162,406
1617,8002
266,6349
3695,1550
3773,9561
4798,6773
3111,555
4793,5299
4004,1489
3093,4311
3947,5565
4608,7880
502,3665
2343,6882
1565,838
443,8222
4198,1052
4431,6959
988,4972
1081,25
4489,1705
2770,7692
280,4148
140,1726
3372,975
2255,4518
2302,3497
2232,8468
3015,9288
1094,5039
1795,6933
4666,1399
590,3521
1730,1576
950,5638
58,2624
52,40
4169,3767
2264,7338
4715,4509
936,3357
2176,594
924,5714
4784,1967
1665,5393
361,8322
665,4962
1607,1686
2963,6409
2190,1473
4133,8735
159,6007
1138,9819
3765,9643
2393,847
850,2598
980,6527
3675,7648
2041,4652
4637,8875
2193,7646
4211,1952
4242,5457
1893,1777
1876,8134
4614,1149
2812,2763
914,3234
3808,2293
1962,7180
4952,3096
566,9708
3885,8345
2334,8196
73,2283
4668,1918
746,2741
3409,572
292,6133
4251,2811
2346,2334
2991,2433
2025,7549
1825,9253
3905,8602
2950,5277
833,1993
2994,2530
1126,1727
314,9073
4024,5570
664,6875
1569,1466
2967,3035
4018,2580
418,6535
4435,8917
2493,6976
2703,1050
4895,1460
2074,6670
3,7907
368,6454
298,4878
2228,9830
4510,5787
4993,2646
2213,6437
3384,6639
2480,2785
927,2416
1239,8651
202,3421
2859,3199
1249,3062
4392,4195
2030,7398
4765,7585
3249,418
4450,6755
3602,9633
404,343
1042,5867
3079,5394
894,2074
689,4337
2312,4621
1687,3658
4412,7580
4614,2337
4677,9557
2288,7366
2970,1029
1794,6924
2920,2946
78,6661
692,3989
369,2728
3933,8421
3578,5445
3612,4510
3230,895
4074,6801
2181,8184
1748,9125
778,827
829,3243
1740,1026
768,8223
3428,7511
2113,5402
2762,4232
4711,5588
4976,6947
527,2407
3795,1217
2528,5759
3258,2656
2063,7614
2364,8393
351,7260
1410,4496
2278,1915
3670,3817
3727,6840
2759,4167
151,8238
1234,575
382,3860
95,5996
645,4807
4869,5916
1398,4050
1210,2472
108,5385
1714,5185
2400,3734
539,8965
2197,3034
4508,7504
3048,8021
1800,8287
4512,1345
3011,960
4222,5801
3351,5158
4041,3287
51,1817
2209,5706
4729,7738
1853,3638
1251,9699
4667,6054
385,221
3900,3388
673,4555
570,1497
987,3860
2926,6712
2704,3310
2474,5957
3271,7894
4392,5308
2075,7692
2989,8731
3957,6938
4462,3753
1953,2965
581,9824
1207,7757
4128,8629
1921,2495
1630,4793
3476,8921
3670,2760
4709,7037
1343,7646
4945,8031
4558,9769
288,2025
4375,7546
1704,9710
1955,9957
354,5034
1441,7816
2506,2216
3237,7897
496,9678
3970,5303
646,1571
2877,2866
2502,2529
119,1559
2562,4806
335,9252
2751,3028
3930,3402
3454,6839
3647,3327
296,1782
1852,8163
2142,8563
4534,5483
3858,8654
2993,2617
3470,1302
29,9229
1087,3550
1609,9124
3877,9486
4542,207
3098,6336
3818,9471
4956,9451
872,9883
929,8622
1065,9284
3158,4578
3769,5952
2556,8241
2648,1954
1312,421
4003,9019
3757,1112
1262,9738
3303,379
4065,9279
2775,2339
284,9853
3286,8942
4616,1341
1400,8100
3132,7583
1231,3928
3169,9820
2209,4140
3618,7719
3479,6324
2419,9522
114,6868
1037,2748
308,8483
59,2040
1272,7408
4188,9609
3744,8803
3333,1849
4489,8061
266,9993
4413,7401
4689,1746
1172,6372
2948,7355
3208,904
4649,9348
2596,5012
4127,6830
3471,1512
3815,9741
2147,171
1181,2358
629,6383
2609,9954
56,7469
1358,2117
4851,2234
4295,8472
3947,779
4753,9906
2102,7413
4081,9317
2366,6541
778,2357
3221,9518
2554,6595
3931,4649
2811,7960
4258,5462
3121,7629
258,4424
1821,279
510,3247
2613,4672
3633,4535
3181,160
4302,4334
2686,8603
1004,2963
2801,3987
3746,650
1817,9662
2636,5468
2802,5059
1986,3483
1394,4398
1338,5618
3178,931
2513,9499
2568,9503
1891,8539
4165,9514
4220,9416
2014,7960
3866,6826
393,1535
4530,7679
3318,2914
3747,73
3319,4652
1698,7714
2894,5001
3947,6096
4513,7614
1545,4387
684,1881
2411,5578
1308,5939
1428,838
2555,4321
3292,5351
1845,1178
2952,7250
1982,2019
394,8420
1406,2982
2542,7824
2530,6625
1115,452
4487,5403
2706,3146
2125,5633
2431,6330
3679,4319
3041,4765
763,9898
783,9116
2850,361
2736,7318
3973,3428
1839,5073
1,997
18,7512
3833,5084
1909,1635
615,1838
240,1093
3999,4333
2754,3822
2864,7778
1495,9216
4976,887
373,2910
3163,8449
1296,16
1199,9467
2725,3508
3599,1246
1833,1487
4193,1628
2214,5777
1950,876
718,5623
2398,4927
2167,201
2214,8305
3060,6083
1703,9611
3684,7986
156,7542
1570,2580
3168,4202
4936,3505
2657,9572
4056,1625
941,5877
3624,8147
4023,6023
2041,1653
2702,4828
3076,4929
4523,8623
3498,3116
3516,6395
4407,7418
2026,6218
4930,1125
723,7205
4284,877
773,4251
4922,9417
912,1149
2160,3371
303,6502
4540,8114
4027,4151
2877,5017
3795,3104
2174,2285
539,283
3522,3691
184,4387
4117,4248
4838,2434
4389,6634
3310,3447
4756,1939
3568,1430
3619,5967
2265,4474
1012,1539
3824,3174
4380,6821
4378,57
4251,7178
2072,8543
306,458
4419,4708
479,1232
4708,5123
264,1197
3913,2125
842,3421
159,6294
3868,9473
3809,5177
3037,1515
1091,8587
1855,7177
2005,7645
3222,7592
1527,7851
1361,9097
886,8769
4228,1153
776,9341
3807,5339
2353,3504
295,8440
1179,5439
247,5207
2403,9062
283,1599
2558,3211
3408,2312
4504,3760
459,6922
1372,1426
3149,7694
701,7951
4663,3633
3415,8836
2120,1574
3499,9972
2352,4250
670,357
1152,2195
3629,6965
2857,82
606,7210
3173,8120
3878,3302
221,2165
2739,7849
3480,9403
4885,4577
581,9793
2070,4076
1246,532
3026,430
3657,391
709,8462
3076,2267
2984,3514
1235,2697
4568,9931
649,5372
4003,3876
4393,9421
4223,5956
568,6758
3961,6811
2002,4743
871,8120
4341,3175
2491,8849
3501,3650
2212,6908
1645,1729
4210,4506
2479,7880
3878,676
792,3464
2932,781
379,5653
2110,3991
1984,5490
2278,193
2617,3911
2143,318
17,2597
2088,3857
585,3024
3207,9828
3489,8203
2702,6168
2543,9378
3141,5495
319,1120
684,3941
3727,1361
1138,373
4285,5106
911,3864
1671,6437
1658,2608
1183,7072
4408,2242
2561,6500
1674,9850
3730,5932
721,7449
2712,4252
521,8329
2992,88
1775,8849
264,3286
1288,7779
4025,4524
3936,6131
4264,8643
1372,4595
3113,3630
3828,8889
3448,8659
2608,9378
4846,3415
4174,3375
1589,8089
3326,5469
2481,7556
1346,8372
4442,7896
516,2485
2961,7971
2470,3782
1623,5640
393,7450
4725,1937
4490,9817
3707,8337
1007,7919
4393,1410
378,8608
4451,8445
2991,8009
956,9801
4672,5874
179,7610
4451,7967
1938,2426
1540,8982
2505,1926
596,7531
2726,9647
2150,7062
4254,5217
3666,8358
3965,3248
3080,7599
862,7261
2258,3967
1207,8201
3926,2975
2084,5233
4743,2821
2735,4391
2023,853
1321,7553
3587,8952
728,762
4603,5717
3540,4727
548,1035
3919,1877
1292,5761
3705,7853
673,6644
4085,6489
1023,4848
2972,7344
1676,8346
644,2653
1762,7226
4284,462
672,3046
4607,9112
4109,7401
3042,6456
4434,3122
2564,3684
4571,2777
4313,2768
2418,9820
1227,1181
2311,152
2845,3196
1784,9635
1077,1456
2289,8486
4038,4369
1353,7592
3511,9436
4865,9542
940,2503
4729,5806
1927,115
624,3275
234,5275
3399,6475
3107,3369
3403,3099
1180,8104
2830,9028
958,2244
3657,7007
1491,5661
640,9540
357,2506
586,144
4077,1369
1435,2309
2051,9589
3423,2347
1927,3473
134,4484
611,5457
4903,5693
1101,6809
1226,4833
500,4044
1349,6792
3710,9366
2850,1836
395,3525
2140,7420
946,4482
4517,1817
1590,862
2421,1133
2101,3575
1953,4764
453,5610
2869,7379
4955,4978
2631,9709
4762,7022
3194,8821
1444,8721
4915,1045
2255,8083
3940,1389
4711,7189
3963,6015
2204,8578
4030,1846
4792,2161
125,7335
191,4438
715,6752
4211,5272
2691,2558
1003,4541
2691,7434
3112,7458
351,147
3940,4087
381,3863
2255,759
3473,1658
4791,2837
1373,1098
3027,5713
2062,2665
1956,9402
3821,6217
89,6014
544,9126
3245,9469
2061,6060
1943,4748
2338,106
4542,1381
3748,5934
3807,2363
4723,7504
4533,2971
3726,7947
3659,1966
4608,4453
3072,3211
710,6816
3232,2665
587,7881
1547,2514
3467,1278
3893,7460
1920,5805
2673,6273
2700,8311
3866,5254
4844,3635
4520,5208
4637,5791
4171,9338
3486,4993
2696,2763
1538,5067
1821,6493
1728,9197
2146,4800
3609,2581
1693,1421
1669,1697
4258,2927
746,7397
3374,8683
2722,7848
1030,7248
2847,41
433,2777
886,7503
2630,3856
3014,4557
2243,6861
1523,8981
4732,2603
3252,1411
2516,1756
3653,8042
2451,6963
4889,8812
757,5183
4855,2675
906,4151
1072,9389
3719,4992
2723,3620
520,9132
1165,6843
3336,3421
104,900
4519,4311
4303,6718
822,468
3275,1580
3402,4033
741,9233
163,8789
2617,3111
4768,5473
4347,2048
4497,5843
1872,2579
3441,6389
4188,2520
2237,5698
3171,4943
4685,617
886,2617
1175,3098
2829,8554
4954,7901
2555,5799
2757,5778
2034,8506
4092,5730
2180,9348
3724,7125
3379,5426
2773,8237
1661,1592
1929,688
1128,4697
908,5987
1078,681
3130,6273
2805,8394
247,4443
1326,4786
479,3769
1191,2574
2763,9631
2967,4064
3196,4698
1446,4563
3808,2250
3567,8607
918,5018
3099,8008
2623,6890
2762,5281
1907,2446
3328,9054
1685,5151
2283,9479
293,6991
1508,4744
736,6986
3569,5397
4229,6824
4350,1163
2582,2334
3780,8850
3257,7140
735,3774
1778,3314
3671,8149
2080,6468
4291,6539
3729,3725
1260,8376
4954,3431
3526,5980
2046,2520
3038,5865
3226,2544
319,6846
275,8831
2296,3892
2469,6660
274,5776
2914,2319
1080,7625
2987,7592
4664,5140
3885,5001
184,6251
1435,5574
1974,653
1411,4285
3673,4847
984,56
1614,639
3764,9840
4487,8201
3512,3691
478,8050
321,422
1098,82
1224,8718
3756,95
2935,7911
4417,4468
4235,2896
4947,2640
170,8862
1766,2267
4290,1348
4700,5620
1164,6676
3958,3221
1475,2784
1256,5400
2757,6249
1664,6851
1213,9177
2459,1902
3354,4299
2587,8869
2575,4424
464,7593
288,701
1082,9761
38,471
1336,7999
2991,3393
4601,1693
2789,5796
1813,5589
361,13
1214,7792
2428,4893
1032,1174
1562,9066
1394,5044
1123,2930
1729,5916
4991,8127
4264,1158
965,5510
2093,613
1017,7594
1378,7556
3160,7582
2583,9374
481,9863
1745,6845
3769,1135
2417,7851
539,2646
3707,9268
4194,4723
3433,5309
708,4425
1444,6797
934,8516
2143,5081
4222,8963
1256,7982
1257,623
2651,9383
4225,6681
4964,5983
2,2515
1953,7424
985,8340
4474,4250
1193,8367
806,8735
1996,7469
3667,4331
4939,5622
4489,3905
962,3679
1372,9104
891,3422
1893,6964
693,1305
3252,2089
457,1244
4923,5995
2184,8329
2218,4073
1468,9817
1058,4663
4930,5265
2568,7138
3121,5120
2345,3935
1882,7492
3308,3869
2587,2301
769,5993
4642,4777
2764,3999
2922,8862
4693,1390
1541,6423
1463,4885
2167,9318
3114,3545
1322,8263
2576,3688
4643,2069
1529,7896
3632,4549
2836,2777
3245,8848
2674,1001
346,3599
2824,710
4258,5279
4481,5006
4355,3155
2093,1138
4157,8233
2851,3993
2344,2997
2198,4513
1382,3577
3087,8352
4282,3126
222,2968
3300,4428
3942,4153
4027,9085
3685,7041
2677,6000
2028,7006
2014,2066
2881,4868
538,1414
4319,7770
4201,1677
1759,5663
3374,3313
4037,5946
1699,3595
1561,4911
1573,4789
1272,1949
3824,8889
2462,340
3103,9256
1546,3060
2442,9270
3303,528
3628,6675
1075,3666
1039,2981
2646,9656
1774,4112
3752,92
2271,7624
2406,5425
3020,9982
179,9833
501,7221
2848,7475
955,2248
4912,1730
4907,6117
874,4617
3181,6145
1731,2883
3560,687
4767,4783
1692,6860
4948,9464
27,689
1499,4786
2004,4379
1156,7472
2182,7239
830,3811
2662,7303
1088,2589
2365,4993
3534,3700
1737,7575
3187,6962
2030,5393
4983,2856
3065,8534
2877,4003
4073,1226
572,2055
3346,4705
624,1127
4815,3890
948,3287
2836,1734
2902,8505
4645,7408
2680,8035
1206,1975
918,2626
4183,5710
4817,8024
3716,6532
4263,3072
4271,4855
4108,5171
4834,9108
4057,4674
4245,5401
727,4131
880,9372
3944,6890
1870,7924
4355,8188
4270,4853
1538,6457
4815,3609
3609,4834
3959,9322
2141,5125
224,7132
1543,2234
3991,599
2964,5141
83,6050
3066,268
1431,3099
3217,5123
1019,6723
555,9955
4333,2854
3633,8377
2840,5608
1764,7498
2166,6203
3557,3524
1208,8669
1842,128
4294,2351
1461,548
4836,2976
1810,8357
1652,9047
860,345
3138,5312
1117,8618
1641,7757
4121,9431
3423,5262
3214,3813
2711,7868
1402,1170
2123,6894
792,6218
363,2079
4272,3890
4174,8999
1906,9586
3716,1813
4335,8960
4623,7214
180,7063
1580,8463
3412,3783
2025,3391
2977,9333
260,8896
4111,6691
2269,9236
4861,4683
3825,5451
1217,6980
2701,4763
702,7095
771,1321
3372,4972
4564,867
4589,7677
514,336
560,8780
4337,4207
2459,9040
3473,7276
3153,4971
4202,3073
4126,2151
1933,1289
827,174
739,2415
2355,5449
3349,3414
3225,9920
1710,5730
1459,8112
1505,9955
2623,4651
2858,2690
4432,1834
740,8691
4189,3709
2583,6170
1758,9042
371,4027
452,5732
4741,3209
1076,8443
1837,336
608,3409
4242,6015
3091,837
387,9804
1438,2137
2882,699
3587,7109
4087,7834
2501,4318
4711,3747
1642,1969
2054,9733
1431,1657
3424,9212
4382,3553
1152,348
4422,5236
3219,5869
1991,9375
668,6608
833,8119
3357,3392
4352,8887
4598,8948
2102,4386
3093,9809
3493,1847
3771,5868
4815,6211
3343,6364
3292,3776
785,3582
111,7290
2621,3938
4598,8210
1617,9603
4892,12
269,6132
1164,8115
4247,5286
3980,8941
239,8758
4348,7529
2334,7171
809,3156
4254,6109
3067,4218
2333,4329
4079,6938
4692,8433
2401,3027
2462,8808
1794,9898
448,891
1946,6302
2876,499
2203,7874
73,3848
2834,2569
4234,831
1458,9441
265,9315
1710,7158
1456,7810
114,8406
3356,9950
295,3797
4247,7828
4929,8503
992,5849
3511,5562
2825,832
1463,1223
1037,3337
3179,5629
1444,8723
2996,2541
1844,2418
3193,5365
3389,2300
3980,244
1586,893
4337,5372
4687,170
3228,1493
1419,9890
2054,5277
315,7233
179,7902
2712,8894
524,4824
2607,8804
2804,2254
1195,3966
3857,253
2353,460
1776,5254
2248,1010
1613,6460
1499,7519
254,7497
4268,299
2331,3531
158,7577
1805,2300
3175,7116
2856,4079
3616,5590
2374,3910
4843,1627
2585,7473
1680,1429
652,7440
1964,3185
4918,5162
3854,2342
4685,8454
1815,8182
171,1382
3174,4220
3575,4324
4869,1525
603,8709
3859,476
3118,2266
2823,6894
2397,7205
2150,5644
42,5080
4921,4270
3313,1001
1774,1508
891,2497
1504,6968
3665,3812
302,591
2519,3660
1222,399
1370,9486
220,1275
4415,718
1027,4713
1226,2029
2678,7844
1208,4448
4571,893
3321,941
3644,4364
4157,1183
2356,6869
3514,792
4163,5126
3503,3830
4070,6012
2993,4990
1750,6182
3279,9173
2859,2705
4643,8542
3804,5506
1352,4141
2174,1122
587,6362
327,5347
4647,8177
4150,5121
2585,4903
3384,6004
2652,8711
2233,6882
666,1498
2782,3185
2609,6308
2563,1658
3589,7371
2718,1689
3335,9235
518,3809
1642,8485
1033,6589
1413,2302
2713,4080
1922,7443
4787,4046
99,3315
492,7908
3340,5749
1023,9441
936,9791
1639,4664
3643,7064
3654,1678
1321,6038
2600,270
314,5825
1735,5868
4211,7561
3803,9559
1378,3666
4686,183
3638,6205
4713,7157
1064,3363
3150,3386
4130,7930
580,1184
4706,7194
3608,4853
666,7497
70,4461
4656,2674
220,6455
3189,2933
791,664
2101,1096
3997,1908
2946,9706
2790,2187
3780,3912
4847,1279
1161,9417
4916,7988
4109,9924
3298,9409
1038,4737
702,8195
3103,3389
2453,5936
439,3751
2834,824
125,2503
4221,5240
1587,3631
2670,9609
2947,5161
2934,5669
74,847
365,6793
3784,1738
1262,5142
537,1954
2507,6738
4268,8517
990,5051
3885,3
494,6668
2640,9957
4114,4728
4172,9629
1197,6771
4610,6665
1942,3695
3017,450
1746,4180
3440,7153
920,6249
751,1088
2689,3103
4610,5790
1051,8350
1274,6348
1312,4438
1298,133
2647,7207
1723,8811
1399,3980
3420,8076
2780,9074
122,2420
1943,1975
1160,6363
3886,4078
235,2559
3789,9886
1629,6732
4055,2010
2044,6232
3773,620
4142,9627
1306,890
2587,1996
584,6138
4574,6807
4491,402
3801,4633
993,2504
4477,8398
2706,1656
1099,3074
2769,6276
4402,4356
1647,9845
509,2297
2160,4688
2160,4236
2668,2548
1151,531
2829,1264
2523,5805
2160,1249
3242,3447
1562,777
2922,2798
2032,3708
2529,5854
1891,4371
4228,5657
3942,7539
1522,84
2517,1480
1061,6603
3332,4874
4004,7733
4033,6674
303,7042
1151,7526
4321,4448
2800,6960
4291,7741
166,6557
4035,3335
4821,3377
1272,3311
969,3991
4344,7773
3552,6630
2952,5820
1764,7216
2407,9254
16,8276
4415,9706
1955,4739
1065,7721
1389,1183
2797,9409
1317,7167
499,8769
2645,1344
3073,7707
1572,1846
3441,9463
534,3392
949,932
1849,953
858,425
2718,3050
191,4106
2321,764
3072,7174
4215,5116
2819,9549
1900,9368
62,8415
3758,1141
4051,2640
3618,3363
4802,6263
3593,1704
1113,3686
422,5801
1162,1460
4311,3832
3657,9333
4173,5814
288,2491
4177,8457
1306,8870
4293,4617
1240,3446
549,325
2011,1346
3560,9939
527,7137
3207,5812
2183,598
3328,9557
699,697
4951,7154
1595,287
3090,3317
1047,9867
1136,9612
4829,1470
989,9145
1389,8107
